ingredient_code,std_name_ko,std_name_en,old_name_ko,old_name_en,as_of_date,source,ingest_date,batch_id
24514,에스에이치-올리고펩타이드-199에스피,sh-Oligopeptide-199 SP,,,,kcia,2026-03-23,kcia_2026-03-23
24513,에스알-(올리고펩타이드-249올리고펩타이드-248에스에이치-폴리펩타이드-176),sr-(Oligopeptide-249 Oligopeptide-248 sh-Polypeptide-176),,,,kcia,2026-03-23,kcia_2026-03-23
24512,해마토코쿠스 플루비알리스수,,,,,kcia,2026-03-23,kcia_2026-03-23
24511,시어버터폴리글리세릴-4에스터즈,Shea Butter Polyglyceryl-4 Esters,,,,kcia,2026-03-23,kcia_2026-03-23
24510,메나퀴논-7,Menaquinone-7,2124-57-4,,,kcia,2026-03-23,kcia_2026-03-23
24509,다이암모늄페릭펜테테이트,Diammonium Ferric Pentetate,85959-68-8,,,kcia,2026-03-23,kcia_2026-03-23
24508,삼나무잎수,Cryptomeria Japonica Leaf Water,91771-60-7,,,kcia,2026-03-23,kcia_2026-03-23
24507,황금하귤껍질수,Citrus Natsudaidai Peel Water,,,,kcia,2026-03-23,kcia_2026-03-23
24506,피세아타놀,Piceatannol,10083-24-6,,,kcia,2026-03-23,kcia_2026-03-23
24505,세테아릴/세테아릴폴리프로판다이올-8포스페이트,Cetearyl/Cetearyl Polypropanediol-8 Phosphate,2632865-55-3,,,kcia,2026-03-23,kcia_2026-03-23
24504,발아현미소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24503,단풍잎돼지풀추출물,Ambrosia Trifida Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24502,비스-아미노프로필다이글라이콜,Bis-Aminopropyl Diglycol,4246-51-9,,,kcia,2026-03-23,kcia_2026-03-23
24501,다이펩타이드-90,Dipeptide-90,,,,kcia,2026-03-23,kcia_2026-03-23
24500,아세틸다이펩타이드-90,Acetyl Dipeptide-90,,,,kcia,2026-03-23,kcia_2026-03-23
24499,병풀에스에이치-올리고펩타이드-1,Centella Asiatica sh-Oligopeptide-1,,,,kcia,2026-03-23,kcia_2026-03-23
24498,올리고펩타이드-266,Oligopeptide-266,,올리고펩타이드-14K,,kcia,2026-03-23,kcia_2026-03-23
24497,토마토박가루,Solanum Lycopersicum (Tomato) Pomace Powder,,,,kcia,2026-03-23,kcia_2026-03-23
24496,진저레논에이,Gingerenone A,128700-97-0,,,kcia,2026-03-23,kcia_2026-03-23
24495,웨이셀라 콘푸사/탈지분유발효용해가루,Weissella Confusa/Nonfat Dry Milk Ferment Lysate Powder,,,,kcia,2026-03-23,kcia_2026-03-23
24494,개나리캘러스세포외소포,Forsythia Koreana Callus Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24493,천궁캘러스세포외소포,Cnidium Officinale Callus Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24492,작약캘러스세포외소포,Paeonia Lactiflora Callus Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24491,맨드라미캘러스세포외소포,Celosia Cristata Callus Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24490,밤부사불가리스캘러스세포외소포,Bambusa Vulgaris Callus Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24489,에스알-(올리고펩타이드-297 올리고펩타이드-163클로스트리듐보툴리눔폴리펩타이드-2다이펩타이드-19헥사펩타이드-40),sr-(Oligopeptide-297 Oligopeptide-163 Clostridium Botulinum Polypeptide-2 Dipeptide-19 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
24488,에스알-(올리고펩타이드-297 올리고펩타이드-163클로스트리듐보툴리눔폴리펩타이드-1다이펩타이드-19헥사펩타이드-40),sr-(Oligopeptide-297 Oligopeptide-163 Clostridium Botulinum Polypeptide-1 Dipeptide-19 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
24487,바디나물꽃/잎/줄기추출물,Angelica Decursiva Flower/Leaf/Stem Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24486,슈다르쓰로박터싸이크로톨레란스발효여과물,Pseudarthrobacter Psychrotolerans Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24485,모라놀린,Moranoline,19130-96-2,,,kcia,2026-03-23,kcia_2026-03-23
24484,N-하이알루로노일5-하이드록시도파민,N-Hyaluronoyl 5-Hydroxydopamine,,,,kcia,2026-03-23,kcia_2026-03-23
24483,소듐아스코빌프로필하이알루로네이트크로스폴리머,Sodium Ascorbyl Propyl Hyaluronate Crosspolymer,,,,kcia,2026-03-23,kcia_2026-03-23
24482,소듐N-하이알루로노일글루타메이트,Sodium N-Hyaluronoyl Glutamate,,,,kcia,2026-03-23,kcia_2026-03-23
24481,말제대와튼젤리중간엽줄기세포배양액추출물,Horse Umbilical Wharton's Jelly Mesenchymal Stem Cell Conditioned Media Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24480,다이올리보일에틸다이모늄클로라이드,Diolivoylethyl Dimonium Chloride,,,,kcia,2026-03-23,kcia_2026-03-23
24479,하이드롤라이즈드에스알-(트라이펩타이드-137헥사펩타이드-40에스에이치-폴리펩타이드-184에스에이치-폴리펩타이드-146),Hydrolyzed sr-(Tripeptide-137 Hexapeptide-40 sh-Polypeptide-184 sh-Polypeptide-146),,,,kcia,2026-03-23,kcia_2026-03-23
24478,연어수용성프로테오글리칸,Salmon Soluble Proteoglycan,,,,kcia,2026-03-23,kcia_2026-03-23
24477,에스알-(펜타펩타이드-104에스-스타퓔로코쿠스시물란스폴리펩타이드-1헥사펩타이드-40),sr-(Pentapeptide-104 s-Staphylococcus Simulans Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
24476,에스알-(트라이펩타이드-118에스-양폴리펩타이드-1에스-슈도모나스파지피케이지폴리펩타이드-1다이펩타이드-19헥사펩타이드-40),sr-(Tripeptide-118 s-Sheep Polypeptide-1 s-Pseudomonas phage phiKZ Polypeptide-1 Dipeptide-19 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
24475,오이열매즙소포,Cucumis Sativus (Cucumber) Fruit Juice Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24474,사과즙소포,Malus Domestica Fruit Juice Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24473,피타야즙소포,Hylocereus Undatus Fruit Juice Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24472,망고즙소포,Mangifera Indica Fruit Juice Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24470,헵타펩타이드-69,Heptapeptide-69,,,,kcia,2026-03-23,kcia_2026-03-23
24469,치자나무캘러스배양액,,,,,kcia,2026-03-23,kcia_2026-03-23
24468,치자나무캘러스세포외소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24467,에스알-홍합올리고펩타이드-4,sr-Mussel Oligopeptide-4,,,,kcia,2026-03-23,kcia_2026-03-23
24466,계란배외막세포배양액,Chicken Egg Extraembryonic Membrane Cell Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
24465,유자씨가루,Citrus Junos Seed Powder,,,,kcia,2026-03-23,kcia_2026-03-23
24464,락토바실러스/미역추출물발효여과물,Lactobacillus/Undaria Pinnatifida Extract Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24463,마이코스포린유사아미노산,Mycosporine-Like Amino Acids,,,,kcia,2026-03-23,kcia_2026-03-23
24462,아세틸헵타펩타이드-69,Acetyl Heptapeptide-69,,,,kcia,2026-03-23,kcia_2026-03-23
24461,팔미토일트라이펩타이드-132에이치씨엘,Palmitoyl Tripeptide-132 HCl,,,,kcia,2026-03-23,kcia_2026-03-23
24460,꽈리열매수,,,,,kcia,2026-03-23,kcia_2026-03-23
24459,메틸다이하이드록시-다이메틸벤조에이트,Methyl Dihydroxy-dimethylbenzoate,4707-47-5,,,kcia,2026-03-23,kcia_2026-03-23
24458,키스탄테 그란디플로라캘러스추출물,Cistanthe Grandiflora Callus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24457,에틸3-하이드록시프로피오네이트,,623-72-3,,,kcia,2026-03-23,kcia_2026-03-23
24456,다이아이소아밀석시네이트,Diisoamyl Succinate,818-04-2,,,kcia,2026-03-23,kcia_2026-03-23
24455,올리고펩타이드-13K,,,,,kcia,2026-03-23,kcia_2026-03-23
24454,일라이트/지모뿌리줄기추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
24453,삼씨소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24452,비누풀캘러스,Saponaria Officinalis Callus,,,,kcia,2026-03-23,kcia_2026-03-23
24451,사카리나 롱기크루리스추출물,Saccharina Longicruris Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24450,피브로인올리고펩타이드-4,Fibroin Oligopeptide-4,,,,kcia,2026-03-23,kcia_2026-03-23
24449,피브로인글라이코사이드,Fibroin Glycoside,,,,kcia,2026-03-23,kcia_2026-03-23
24448,피브로인올리고펩타이드-1,Fibroin Oligopeptide-1,,,,kcia,2026-03-23,kcia_2026-03-23
24447,피브로인올리고펩타이드-3,Fibroin Oligopeptide-3,,,,kcia,2026-03-23,kcia_2026-03-23
24446,피브로인데카펩타이드-1,Fibroin Decapeptide-1,,,,kcia,2026-03-23,kcia_2026-03-23
24445,까마귀밥나무가지추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
24444,효모/발아귀리발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24443,아시아티코사이드비,Asiaticoside B,125265-68-1,,,kcia,2026-03-23,kcia_2026-03-23
24442,노빌레틴,Nobiletin,478-01-3,,,kcia,2026-03-23,kcia_2026-03-23
24441,에틸살리실레이트,Ethyl Salicylate,118-61-6,,,kcia,2026-03-23,kcia_2026-03-23
24440,에스알-옥타에스에이치-폴리펩타이드-69,sr-Octa sh-Polypeptide-69,,,,kcia,2026-03-23,kcia_2026-03-23
24439,페디오코쿠스/에스에이치-올리고펩타이드-1발효추출여과물,Pediococcus/sh-Oligopeptide-1 Ferment Extract Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24438,레몬즙소포,Citrus Limon (Lemon) Fruit Juice Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24437,헵틸글리세린,Heptylglycerin,10305-39-2,,,kcia,2026-03-23,kcia_2026-03-23
24436,스테비올글라이코사이드,Steviol Glycosides,,,,kcia,2026-03-23,kcia_2026-03-23
24435,라틸락토바실러스세포외소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24434,바위손잎소포,Selaginella Tamariscina Leaf Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24433,정향꽃수,,,,,kcia,2026-03-23,kcia_2026-03-23
24432,금감열매껍질오일,Fortunella Japonica Peel Oil,,,,kcia,2026-03-23,kcia_2026-03-23
24431,테트라펩타이드-95,Tetrapeptide-95,,,,kcia,2026-03-23,kcia_2026-03-23
24430,테트라펩타이드-94,Tetrapeptide-94,,,,kcia,2026-03-23,kcia_2026-03-23
24429,육계잎추출물/쌀겨추출물/로즈마리잎/줄기수/정향꽃수발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24428,접두화꽃수,Clitoria Ternatea Flower Water,,,,kcia,2026-03-23,kcia_2026-03-23
24427,아퀼라리아 크라스나줄기오일,Aquilaria Crassna Stem Oil,,,,kcia,2026-03-23,kcia_2026-03-23
24426,카자크스타니아/아미노부티릭애씨드발효여과물,Kazachstania/Aminobutyric Acid Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24425,붉가시나무열매/잎소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24424,종가시나무열매/잎소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24423,다이메틸라우라마이드/미리스타마이드,Dimethyl Lauramide/Myristamide,,,,kcia,2026-03-23,kcia_2026-03-23
24422,미리스틸피리디늄클로라이드,,2785-54-8,,,kcia,2026-03-23,kcia_2026-03-23
24420,폴리글리세릴-3아질레이트/카프레이트/카프릴레이트/스테아레이트크로스폴리머,Polyglyceryl-3 Azelate/Caprate/Caprylate/Stearate Crosspolymer,,,,kcia,2026-03-23,kcia_2026-03-23
24419,팔미토일테트라펩타이드-95,Palmitoyl Tetrapeptide-95,2770243-02-0,,,kcia,2026-03-23,kcia_2026-03-23
24418,팔미토일테트라펩타이드-94,Palmitoyl Tetrapeptide-94,2770248-46-7,,,kcia,2026-03-23,kcia_2026-03-23
24417,2-하이드록시스테아릭애씨드,2-Hydroxystearic Acid,629-22-1,,,kcia,2026-03-23,kcia_2026-03-23
24416,마뿌리수,,,,,kcia,2026-03-23,kcia_2026-03-23
24415,사카로마이콥시스발효여과물,Saccharomycopsis Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24414,아세틸에스에이치-헥사펩타이드-46에스피데카펩타이드-83아마이드,Acetyl sh-Hexapeptide-46 SP Decapeptide-83 Amide,,,,kcia,2026-03-23,kcia_2026-03-23
24413,락토바실러스/무뿌리추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24412,무뿌리수,,,,,kcia,2026-03-23,kcia_2026-03-23
24411,하이드록시페닐아미노피리딘 메톡시벤젠설폰아마이드,Hydroxyphenylaminopyridine Methoxybenzenesulfonamide,141430-65-1,,,kcia,2026-03-23,kcia_2026-03-23
24410,몬스테라추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
24409,지채추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
24408,엑시궈박테리움 아르테미아이발효여과물,Exiguobacterium Artemiae Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24407,엘라이오카르푸스 페티오라투스잎추출물,Elaeocarpus Petiolatus Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24406,폴리우레아크로스폴리머-9,Polyurea Crosspolymer-9,,,,kcia,2026-03-23,kcia_2026-03-23
24405,S-나이트로소글루타티온,,,,,kcia,2026-03-23,kcia_2026-03-23
24404,미파-C12-14Sec-알케스-3아세테이트,MIPA-C12-14 Sec-Alketh-3 Acetate,,,,kcia,2026-03-23,kcia_2026-03-23
24403,개다시마가루,Kjellmaniella Crassifolia Powder,,,,kcia,2026-03-23,kcia_2026-03-23
24402,자작나무잎수,Betula Platyphylla Japonica Leaf Water,223748-09-2,,,kcia,2026-03-23,kcia_2026-03-23
24401,인체지방유래중간엽줄기세포배양액,Human Adipose Derived Mesenchymal Stem Cell Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
24400,아퀼라리아 크라스나줄기수,Aquilaria Crassna Stem Water,,,,kcia,2026-03-23,kcia_2026-03-23
24399,"5,2',5'-트라이하이드록시-7,8-다이메톡시플라바논",,,,,kcia,2026-03-23,kcia_2026-03-23
24398,소듐페닐부티로일히스티디닐4-t-부틸D-페닐알라닐알지닐라이신N6-(석신이미도프로피오닐티오에틸다이팔미토일글리세로포스페이트),Sodium Phenylbutyroyl Histidinyl 4-t-Butyl D-Phenylalanyl Arginyl Lysine N6-(Succinimidopropionyl Thioethyl Dipalmitoyl Glycerophosphate),,,,kcia,2026-03-23,kcia_2026-03-23
24397,피이아이-45/티엠피/자일렌다이아소시아네이트크로스폴리머,PEI-45/TMP/Xylene Diisocyanate Crosspolymer,1802896-62-3,,,kcia,2026-03-23,kcia_2026-03-23
24396,붉은토끼풀캘러스세포외소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24395,에스-뮤-코노톡신씨엔3씨,S-Mu-conotoxin CnIIIC,936616-33-0,,,kcia,2026-03-23,kcia_2026-03-23
24394,락토바실러스/클로렐라 불가리스추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24393,인체줄기세포분화혈소판배양액,,,,,kcia,2026-03-23,kcia_2026-03-23
24392,락토바실러스/하이드롤라이즈드감자추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24391,대황줄기추출물,Rheum Rhabarbarum Stalk Extract,97435-16-0,,,kcia,2026-03-23,kcia_2026-03-23
24390,머위즙,Petasites Japonicus Juice,,,,kcia,2026-03-23,kcia_2026-03-23
24389,아미노레불리닉애씨드포스페이트,Aminolevulinic Acid Phosphate,868074-65-1,,,kcia,2026-03-23,kcia_2026-03-23
24388,트라이메틸벤조일다이톨릴포스핀옥사이드,Trimethylbenzoyl Ditolylphosphine Oxide,270586-78-2,,,kcia,2026-03-23,kcia_2026-03-23
24387,산짚신나물추출물,Agrimonia Coreana Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24386,누에에스에이치-폴리펩타이드-47,Silkworm sh-Polypeptide-47,,,,kcia,2026-03-23,kcia_2026-03-23
24385,하이드롤라이즈드돼지가죽,,,,,kcia,2026-03-23,kcia_2026-03-23
24384,오미자초,,,,,kcia,2026-03-23,kcia_2026-03-23
24383,쇠방동사니추출물,Cyperus Orthostachyus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24382,개발나물추출물,Sium Suave Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24381,방동사니대가리추출물,Cyperus Sanguinolentus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24380,갈기조팝나무추출물,Spiraea Trichocarpa Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24379,피키아세포외소포,Pichia Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24378,바위돌꽃캘러스추출물,Rhodiola Rosea Callus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24377,곤약뿌리/줄기추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
24376,살갈퀴/방풍/까마귀쪽나무열매수,,,,,kcia,2026-03-23,kcia_2026-03-23
24375,라틸락토바실러스발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24374,소듐아세틸에스에이치-올리고펩타이드-195에스피라이신N6-(석신이미도프로피오닐티오에틸다이팔미토일글리세로포스페이트),Sodium Acetyl sh-Oligopeptide-195 SP Lysine N6-(Succinimidopropionyl Thioethyl Dipalmitoyl Glycerophosphate),,,,kcia,2026-03-23,kcia_2026-03-23
24373,바닐라수,Vanilla Planifolia Water,84650-63-5,,,kcia,2026-03-23,kcia_2026-03-23
24372,바닐라열매껍질추출물,Vanilla Planifolia Peel Extract,84650-63-5,,,kcia,2026-03-23,kcia_2026-03-23
24371,징크포스페이트,Zinc Phosphate,7543-51-3 (hydrate),,,kcia,2026-03-23,kcia_2026-03-23
24370,다이펩타이드-82,Dipeptide-82,,,,kcia,2026-03-23,kcia_2026-03-23
24369,비자나무잎/가지/열매수,,,,,kcia,2026-03-23,kcia_2026-03-23
24368,에틸라우로일알지네이트,Ethyl Lauroyl Arginate,48076-74-0,,,kcia,2026-03-23,kcia_2026-03-23
24367,올레스-1,Oleth-1,,,,kcia,2026-03-23,kcia_2026-03-23
24366,세라마이드엔지다이라우레이트,Ceramide NG Dilaurate,1219613-01-0,,,kcia,2026-03-23,kcia_2026-03-23
24365,편백잎가루,Chamaecyparis Obtusa Leaf Powder,,,,kcia,2026-03-23,kcia_2026-03-23
24364,드럼스틱줄기소포,,,,,kcia,2026-03-23,kcia_2026-03-23
24363,소두구씨수,Elettaria Cardamomum Seed Water,,,,kcia,2026-03-23,kcia_2026-03-23
24362,아까시나무추출물,Robinia Pseudoacacia Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24361,실리카세틸실릴레이트,Silica Cetyl Silylate,199876-45-4,,,kcia,2026-03-23,kcia_2026-03-23
24360,피트모스추출물,Peat Moss Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24359,에스알-(폴리펩타이드-168 올리고펩타이드-178),sr-(Polypeptide-168 Oligopeptide-178),,,,kcia,2026-03-23,kcia_2026-03-23
24358,레스아세토페논,Resacetophenone,89-84-9,,,kcia,2026-03-23,kcia_2026-03-23
24357,락토바실러스/(서양산딸기/크랜베리열매/소나무잎)추출물발효여과물,Lactobacillus/(Blackberry/Cranberry Fruit/Pinus Densiflora Leaf) Extract Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24356,다이소듐C12-14알케스-3설포석시네이트,Disodium C12-14 Alketh-3 Sulfosuccinate,68815-56-5 (generic),,,kcia,2026-03-23,kcia_2026-03-23
24355,락토바실러스/감자추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
24354,판테닐다이베헤네이트/올리에이트,Panthenyl Dibehenate/Oleate,2850245-14-4,,,kcia,2026-03-23,kcia_2026-03-23
24353,글루코노박터/꿀발효여과물,Gluconobacter/Honey Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24352,다이하이드록시오론,Dihydroxyaurone,5786-54-9,,,kcia,2026-03-23,kcia_2026-03-23
24351,드럼스틱뿌리추출물,Moringa Oleifera Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24350,사상자열매추출물,Torilis Japonica Fruit Extract,,,,kcia,2026-03-23,kcia_2026-03-23
24349,다이하이드로나이아신아마이드리보사이드아세틸트라이-t-부틸트립토파네이트,Dihydroniacinamide Riboside Acetyl Tri-t-Butyl Tryptophanate,,,,kcia,2026-03-23,kcia_2026-03-23
24348,테트라펩타이드-111,Tetrapeptide-111,2857011-23-3,,,kcia,2026-03-23,kcia_2026-03-23
24347,징크헵타펩타이드-70,Zinc Heptapeptide-70,,,,kcia,2026-03-23,kcia_2026-03-23
24346,티몰아세틸다이펩타이드-82,Thymol Acetyl Dipeptide-82,,,,kcia,2026-03-23,kcia_2026-03-23
24345,징크헵타펩타이드-48,Zinc Heptapeptide-48,,,,kcia,2026-03-23,kcia_2026-03-23
24344,티몰아세틸다이펩타이드-2,Thymol Acetyl Dipeptide-2,,,,kcia,2026-03-23,kcia_2026-03-23
24343,사이아노인디루빈메틸피페라지닐에틸케톡심에터에이치씨엘,Cyanoindirubin Methylpiperazinylethyl Ketoxime Ether HCl,,,,kcia,2026-03-23,kcia_2026-03-23
24342,락토바실러스/닥나무줄기/감초뿌리발효여과물,Lactobacillus/Broussonetia Kazinoki Stem/Licorice Root Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
24341,보리수나무열매초,,,,,kcia,2026-03-23,kcia_2026-03-23
24340,유글레나세포외소포,Euglena Gracilis Extracellular Vesicles,,,,kcia,2026-03-23,kcia_2026-03-23
24339,메틸피리디닐플루오로메톡시벤조나이트릴다이메틸옥소티오옥소이미다졸리딘,Methylpyridinyl Fluoromethoxybenzonitrile Dimethyloxothiooxoimidazolidine,1272719-08-0,,,kcia,2026-03-23,kcia_2026-03-23
24338,메틸옥세테인카바미도티아졸릴레조시놀,Methyloxetanecarbamido Thiazolyl Resorcinol,,,,kcia,2026-03-23,kcia_2026-03-23
